"URL d'accès au document";"Type de document";"Titre";"Auteurs";"Contributeur";"Éditeurs";"Date d'édition";"Description";"Nombre de Vues";"Provenance";"Droits";"Ark Catalogue"
"https://gallica.bnf.fr/ark:/12148/bpt6k75993658";"texte -- text -- publication en série imprimée -- printed serial";"Le Journal";"";"Xau, Fernand (1852-1899). Directeur de publication -- Letellier, Henri (1867-1960). Directeur de publication";" (Paris)";"1914-07-22";"22 juillet 1914 -- 1914/07/22 (N7969). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-220";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34473289x -- https://gallica.bnf.fr/ark:/12148/cb34473289x/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k7624500c";"texte -- text -- publication en série imprimée -- printed serial";"Le Journal";"";"Xau, Fernand (1852-1899). Directeur de publication -- Letellier, Henri (1867-1960). Directeur de publication";" (Paris)";"1913-01-21";"21 janvier 1913 -- 1913/01/21 (N7422). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-220";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34473289x -- https://gallica.bnf.fr/ark:/12148/cb34473289x/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k644060b";"texte -- text -- publication en série imprimée -- printed serial";"L'Ouest-Éclair : journal quotidien d'informations, politique, littéraire, commercial";"";"Desgrées du Lou, Emmanuel (1867-1933). Directeur de publication";" (Rennes)";"1914-07-23";"23 juillet 1914 -- 1914/07/23 (Numéro 5693). --  -- Appartient à l’ensemble documentaire : Bretagn1 -- Appartient à l’ensemble documentaire : GMBrst001";"135307";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32830550k -- https://gallica.bnf.fr/ark:/12148/cb32830550k/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k2538934";"texte -- text -- publication en série imprimée -- printed serial";"L'Humanité : journal socialiste quotidien";"Parti communiste français. Auteur du texte";"Jaurès, Jean (1859-1914). Directeur de publication";" (Paris) -- L'Humanité (Saint-Denis)";"1914-07-23";"23 juillet 1914 -- 1914/07/23 (Numéro 3749). -- ";"63335";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb327877302 -- https://gallica.bnf.fr/ark:/12148/cb327877302/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k7598817m";"texte -- text -- publication en série imprimée -- printed serial";"Le Journal";"";"Xau, Fernand (1852-1899). Directeur de publication -- Letellier, Henri (1867-1960). Directeur de publication";" (Paris)";"1914-01-20";"20 janvier 1914 -- 1914/01/20 (N7786). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-220";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34473289x -- https://gallica.bnf.fr/ark:/12148/cb34473289x/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k5805213s";"texte -- text -- publication en série imprimée -- printed serial";"Les Annales politiques et littéraires : revue populaire paraissant le dimanche / dir. Adolphe Brisson";"";"";" (Paris)";"1913-12-28";"28 décembre 1913 -- 1913/12/28 (A31,N1592). --  -- Appartient à l’ensemble documentaire : Pam1";"42932";"Bibliothèque nationale de France, département Collections numérisées, 2009-34518";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34429261z -- https://gallica.bnf.fr/ark:/12148/cb34429261z/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k201749m";"texte -- text -- publication en série imprimée -- printed serial";"Mercure de France : série moderne / directeur Alfred Vallette";"";"Vallette, Alfred (1858-1935). Directeur de publication";" (Paris)";"1914-06-16";"16 juin 1914 -- 1914/06/16 (T109,N408). --  -- Appartient à l’ensemble documentaire : Pam1";"201270";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34427363f -- https://gallica.bnf.fr/ark:/12148/cb34427363f/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k7537253f";"texte -- text -- publication en série imprimée -- printed serial";"Gil Blas / dir. A. Dumont";"";"Dumont, Auguste (1816-1885). Directeur de publication -- Gugenheim, Eugène (1857-1921). Directeur de publication -- Mortier, Pierre (1882-1946). Directeur de publication";" (Paris)";"1914-01-18";"18 janvier 1914 -- 1914/01/18 (N18481,A36). -- ";"53031";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-209";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb344298410 -- https://gallica.bnf.fr/ark:/12148/cb344298410/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k7534344w";"texte -- text -- publication en série imprimée -- printed serial";"Gil Blas / dir. A. Dumont";"";"Dumont, Auguste (1816-1885). Directeur de publication -- Gugenheim, Eugène (1857-1921). Directeur de publication -- Mortier, Pierre (1882-1946). Directeur de publication";" (Paris)";"1914-07-28";"28 juillet 1914 -- 1914/07/28 (A36,N18618). -- ";"53031";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-209";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb344298410 -- https://gallica.bnf.fr/ark:/12148/cb344298410/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k65378005";"texte -- text -- publication en série imprimée -- printed serial";"Journal des sciences militaires... / publié avec l'approbation des ministres de la Guerre et de la Marine";"";"Corréard, Joseph (1792-1870). Directeur de publication -- Guillaume de Vaudoncourt, Frédéric (1772-1845). Rédacteur";" (Paris) -- J. Dumaine (Paris) -- L. Baudoin (Paris) -- R. Chapelot (Paris)";"1913-11-01";"01 novembre 1913 -- 1913/11/01 (A89,SER16,T6)-1913/12/15. --  Note : GG14181. -- Appartient à l'ensemble documentaire : GG14181";"24384";"Service historique de la Défense, 2013-131856";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32800408w -- https://gallica.bnf.fr/ark:/12148/cb32800408w/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k76033959";"texte -- text -- publication en série imprimée -- printed serial";"Le Radical";"";"Maret, Henry (1837-1917). Rédacteur -- Simond, Victor. Directeur de publication";" (Paris)";"1914-03-29";"29 mars 1914 -- 1914/03/29 (A35). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-210";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32847124t -- https://gallica.bnf.fr/ark:/12148/cb32847124t/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k2418605";"texte -- text -- publication en série imprimée -- printed serial";"Le Temps";"";"Nefftzer, Auguste (1820-1876). Fondateur de la publication. Directeur de publication -- Hébrard, Adrien (1833-1914). Directeur de publication";" (Paris)";"1914-07-12";"12 juillet 1914 -- 1914/07/12 (Numéro 19364). --  -- Appartient à l’ensemble documentaire : FranceJp0 -- Appartient à l’ensemble documentaire : BnPlCo00";"137484";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34431794k -- https://gallica.bnf.fr/ark:/12148/cb34431794k/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k76053206";"texte -- text -- publication en série imprimée -- printed serial";"Le Radical";"";"Maret, Henry (1837-1917). Rédacteur -- Simond, Victor. Directeur de publication";" (Paris)";"1914-07-21";"21 juillet 1914 -- 1914/07/21 (A35). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-210";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32847124t -- https://gallica.bnf.fr/ark:/12148/cb32847124t/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k241456v";"texte -- text -- publication en série imprimée -- printed serial";"Le Temps";"";"Nefftzer, Auguste (1820-1876). Fondateur de la publication. Directeur de publication -- Hébrard, Adrien (1833-1914). Directeur de publication";" (Paris)";"1913-06-04";"04 juin 1913 -- 1913/06/04 (Numéro 18963). --  -- Appartient à l’ensemble documentaire : FranceJp0 -- Appartient à l’ensemble documentaire : BnPlCo00";"137484";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34431794k -- https://gallica.bnf.fr/ark:/12148/cb34431794k/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k241499c";"texte -- text -- publication en série imprimée -- printed serial";"Le Temps";"";"Nefftzer, Auguste (1820-1876). Fondateur de la publication. Directeur de publication -- Hébrard, Adrien (1833-1914). Directeur de publication";" (Paris)";"1913-07-18";"18 juillet 1913 -- 1913/07/18 (Numéro 19006). --  -- Appartient à l’ensemble documentaire : FranceJp0 -- Appartient à l’ensemble documentaire : BnPlCo00";"137484";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34431794k -- https://gallica.bnf.fr/ark:/12148/cb34431794k/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k2414755";"texte -- text -- publication en série imprimée -- printed serial";"Le Temps";"";"Nefftzer, Auguste (1820-1876). Fondateur de la publication. Directeur de publication -- Hébrard, Adrien (1833-1914). Directeur de publication";" (Paris)";"1913-06-23";"23 juin 1913 -- 1913/06/23 (Numéro 18982). --  -- Appartient à l’ensemble documentaire : FranceJp0 -- Appartient à l’ensemble documentaire : BnPlCo00";"137484";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34431794k -- https://gallica.bnf.fr/ark:/12148/cb34431794k/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k431854h";"texte -- text -- publication en série imprimée -- printed serial";"Revue des deux mondes : recueil de la politique, de l'administration et des moeurs";"";"Buloz, François (1804-1877). Directeur de publication -- Buloz, Charles (1843-1905). Directeur de publication -- Brunetière, Ferdinand (1849-1906). Directeur de publication -- Charmes, Francis (1848-1916). Directeur de publication -- Doumic, René (1860-1937). Directeur de publication -- Chaumeix, André (1874-1955). Directeur de publication";" (Paris)";"1914-09";" septembre 1914 -- 1914/09 (PERIODE6,T23)-1914/10. --  -- Appartient à l’ensemble documentaire : Pam1 -- Appartient à l’ensemble documentaire : FranceJp0 -- Appartient à l’ensemble documentaire : MAEDIGen0 -- Appartient à l’ensemble documentaire : MAEDI001";"501028";"Bibliothèque nationale de France, département Littérature et art, Z-21418";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32858360p -- https://gallica.bnf.fr/ark:/12148/cb32858360p/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k643635s";"texte -- text -- publication en série imprimée -- printed serial";"L'Ouest-Éclair : journal quotidien d'informations, politique, littéraire, commercial";"";"Desgrées du Lou, Emmanuel (1867-1933). Directeur de publication";" (Rennes)";"1913-05-24";"24 mai 1913 -- 1913/05/24 (Numéro 5262). --  -- Appartient à l’ensemble documentaire : Bretagn1 -- Appartient à l’ensemble documentaire : GMBrst001";"135307";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32830550k -- https://gallica.bnf.fr/ark:/12148/cb32830550k/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k55670127";"texte -- text -- publication en série imprimée -- printed serial";"Pan : revue libre...";"";"Clary, Jean (1880-1925). Directeur de publication -- Dumas, Joël. Directeur de publication -- Carco, Francis (1886-1958). Directeur de publication -- Rieu, Marcel. Directeur de publication";" (Lyon) -- [s.n.] (Montpellier) -- [s.n.] (Paris)";"1913-01";" janvier 1913 -- 1913/01 (A6,N1)-1913/05/25 (A6,N4). --  -- Appartient à l’ensemble documentaire : RhoneAlp1";"2618";"Bibliothèque nationale de France, département Littérature et art, 8-Z-18423";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb328316743 -- https://gallica.bnf.fr/ark:/12148/cb328316743/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k643592d";"texte -- text -- publication en série imprimée -- printed serial";"L'Ouest-Éclair : journal quotidien d'informations, politique, littéraire, commercial";"";"Desgrées du Lou, Emmanuel (1867-1933). Directeur de publication";" (Rennes)";"1913-04-11";"11 avril 1913 -- 1913/04/11 (Numéro 5218). --  -- Appartient à l’ensemble documentaire : Bretagn1 -- Appartient à l’ensemble documentaire : GMBrst001";"135307";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32830550k -- https://gallica.bnf.fr/ark:/12148/cb32830550k/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k5447067d";"texte -- text -- publication en série imprimée -- printed serial";"La Science sociale suivant la méthode de F. Le Play";"";"";" (Paris)";"1913-07";" juillet 1913 -- 1913/07 (A28,FASC106). -- ";"66579";"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-R-8061";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32865965j -- https://gallica.bnf.fr/ark:/12148/cb32865965j/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k65127793";"texte -- text -- publication en série imprimée -- printed serial";"Revue de la prévoyance et de la mutualité : bulletin... de la Ligue nationale de la prévoyance et de la mutualité";"Ligue nationale de la prévoyance et de la mutualité. Auteur du texte";"";" (Paris)";"1914";" 1914 -- 1914 (A1914,T23). -- ";"29468";"CEDIAS - Musée social, 2013-29300";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32857721n -- https://gallica.bnf.fr/ark:/12148/cb32857721n/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k203676r";"texte -- text -- publication en série imprimée -- printed serial";"Revue archéologique";"";"Gailhabaud, Jules (1810-1888). Directeur de publication -- Bertrand, Alexandre (1820-1902). Directeur de publication -- Perrot, Georges (1832-1914). Directeur de publication -- Reinach, Salomon (1858-1932). Directeur de publication -- Pottier, Edmond (1855-1934). Directeur de publication -- Lantier, Raymond (1886-1980). Directeur de publication -- Picard, Charles (1883-1965). Directeur de publication -- Demargne, Pierre (1903-2000). Directeur de publication -- Martin, Roland (1912-1997). Directeur de publication -- Bernard, Paul (1929-2015). Directeur de publication -- Le Roy, Christian (1929-....). Directeur de publication -- Hellmann, Marie-Christine (1950-2017). Directeur de publication -- Delaunay, Ferdinand (1840-1890). Rédacteur -- Graillot, Henri (1868-1949). Rédacteur -- Béquignon, Yves (1899-1990). Rédacteur";" (Paris) -- Didier et Cie (Paris) -- J. Baer (Paris) -- E. Leroux (Paris) -- Presses universitaires de France (Paris)";"1914-01";" janvier 1914 -- 1914/01 (SER4,T23)-1914/06. --  -- Appartient à l’ensemble documentaire : BbLevt0";"60952";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32856350w -- https://gallica.bnf.fr/ark:/12148/cb32856350w/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k62480965";"texte -- text -- publication en série imprimée -- printed serial";"Revue contemporaine";"";"";" (Saint-Pétersbourg)";"1913-12-21";"21 décembre 1913 -- 1913/12/21 (A4,T12,N111)- (A4,T12,N112). -- ";"10050";"Bibliothèque nationale de France, département Littérature et art, 8-Z-18251";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb328566919 -- https://gallica.bnf.fr/ark:/12148/cb328566919/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k55341241";"texte -- text -- publication en série imprimée -- printed serial";"Touche à tout : magazine des magazines";"";"";" (Paris)";"1913-04";" avril 1913 -- 1913/04 (A6,N4). -- ";"7766";"Bibliothèque nationale de France, département Littérature et art, 4-Z-2139";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb328781580 -- https://gallica.bnf.fr/ark:/12148/cb328781580/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k7552567h";"texte -- text -- publication en série imprimée -- printed serial";"Le Rappel / directeur gérant Albert Barbieux";"";"Barbieux, Albert. Directeur de publication";" (Paris)";"1914-07-22";"22 juillet 1914 -- 1914/07/22 (N16230). --  -- Appartient à l’ensemble documentaire : BnPlCo00";"79956";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-43";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb328479063 -- https://gallica.bnf.fr/ark:/12148/cb328479063/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k30759539";"texte -- text -- publication en série imprimée -- printed serial";"La Revue politique et littéraire : revue des cours littéraires...";"";"Yung, Eugène (1827-1887). Directeur de publication -- Alglave, Emile (1842-1928). Directeur de publication";" (Paris)";"1914-01-03";"03 janvier 1914 -- 1914/01/03 (A52,N1)-1914/06/27 (A52,N26). -- ";"60610";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32861147f -- https://gallica.bnf.fr/ark:/12148/cb32861147f/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k5741779w";"texte -- text -- publication en série imprimée -- printed serial";"Romans-revue : guide de lectures";"";"";" (Cambrai) -- Romans-revue (Sin-le-Noble)";"1914-02-15";"15 février 1914 -- 1914/02/15 (A7,N2). -- ";"13136";"Bibliothèque nationale de France, département Littérature et art, 8-Z-17702";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32862679p -- https://gallica.bnf.fr/ark:/12148/cb32862679p/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k7532295";"texte -- text -- publication en série imprimée -- printed serial";"L'Aurore : littéraire, artistique, sociale / dir. Ernest Vaughan ; réd. Georges Clemenceau";"";"Vaughan, Ernest (1841-1929). Directeur de publication";" (Paris)";"1913-01-27";"27 janvier 1913 -- 1913/01/27 (Numéro 5542). --  -- Appartient à l’ensemble documentaire : GCFeTra -- Appartient à l’ensemble documentaire : GCGen1";"24412";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32706846t -- https://gallica.bnf.fr/ark:/12148/cb32706846t/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k753760p";"texte -- text -- publication en série imprimée -- printed serial";"L'Aurore : littéraire, artistique, sociale / dir. Ernest Vaughan ; réd. Georges Clemenceau";"";"Vaughan, Ernest (1841-1929). Directeur de publication";" (Paris)";"1914-07-22";"22 juillet 1914 -- 1914/07/22 (Numéro 6075). --  -- Appartient à l’ensemble documentaire : GCFeTra -- Appartient à l’ensemble documentaire : GCGen1";"24412";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32706846t -- https://gallica.bnf.fr/ark:/12148/cb32706846t/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k5709629";"texte -- text -- publication en série imprimée -- printed serial";"Le Matin : derniers télégrammes de la nuit";"";"Edwards, Alfred (1856-1914). Directeur de publication";" (Paris)";"1914-07-29";"29 juillet 1914 -- 1914/07/29 (Numéro 11110). --  -- Appartient à l’ensemble documentaire : GCFeTra -- Appartient à l’ensemble documentaire : GCGen1";"123753";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb328123058 -- https://gallica.bnf.fr/ark:/12148/cb328123058/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k7865856";"texte -- text -- publication en série imprimée -- printed serial";"L'Intransigeant";"";"Rochefort, Henri (1831-1913). Directeur de publication";" (Paris)";"1913-01-06";"06 janvier 1913 -- 1913/01/06 (Numéro 11863). --  -- Appartient à l’ensemble documentaire : GCFeTra -- Appartient à l’ensemble documentaire : GCGen1";"118699";"Bibliothèque nationale de France, Gr Fol Lc2-3980";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32793876w -- https://gallica.bnf.fr/ark:/12148/cb32793876w/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k6205190";"texte -- text -- publication en série imprimée -- printed serial";"Le Petit journal";"Parti social français. Auteur du texte";"";" (Paris) -- [s.n.] (Clermont-Ferrand) -- [s.n.] (Pau)";"1914-07-22";"22 juillet 1914 -- 1914/07/22 (Numéro 18835). --  -- Appartient à l’ensemble documentaire : GCFeTra -- Appartient à l’ensemble documentaire : GCGen1 -- Appartient à l’ensemble documentaire : BnPlCo00";"146118";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32895690j -- https://gallica.bnf.fr/ark:/12148/cb32895690j/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k484801p";"texte -- text -- publication en série imprimée -- printed serial";"Journal des débats politiques et littéraires";"";"";" (Paris)";"1913-01-21";"21 janvier 1913 -- 1913/01/21 (Numéro 20). --  -- Appartient à l’ensemble documentaire : Pam1 -- Appartient à l’ensemble documentaire : MAEDIGen0 -- Appartient à l’ensemble documentaire : MAEDI001 -- Appartient à l’ensemble documentaire : GCFeTra -- Appartient à l’ensemble documentaire : GCGen1 -- Appartient à l’ensemble documentaire : EnPC000 -- Appartient à l’ensemble documentaire : EnPCthèm04";"200316";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb39294634r -- https://gallica.bnf.fr/ark:/12148/cb39294634r/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k5709553";"texte -- text -- publication en série imprimée -- printed serial";"Le Matin : derniers télégrammes de la nuit";"";"Edwards, Alfred (1856-1914). Directeur de publication";" (Paris)";"1914-07-22";"22 juillet 1914 -- 1914/07/22 (Numéro 11103). --  -- Appartient à l’ensemble documentaire : GCFeTra -- Appartient à l’ensemble documentaire : GCGen1";"123753";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb328123058 -- https://gallica.bnf.fr/ark:/12148/cb328123058/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k485332t";"texte -- text -- publication en série imprimée -- printed serial";"Journal des débats politiques et littéraires";"";"";" (Paris)";"1914-07-01";"01 juillet 1914 -- 1914/07/01 (Numéro 181). --  -- Appartient à l’ensemble documentaire : Pam1 -- Appartient à l’ensemble documentaire : MAEDIGen0 -- Appartient à l’ensemble documentaire : MAEDI001 -- Appartient à l’ensemble documentaire : GCFeTra -- Appartient à l’ensemble documentaire : GCGen1 -- Appartient à l’ensemble documentaire : EnPC000 -- Appartient à l’ensemble documentaire : EnPCthèm04";"200316";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb39294634r -- https://gallica.bnf.fr/ark:/12148/cb39294634r/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k484980c";"texte -- text -- publication en série imprimée -- printed serial";"Journal des débats politiques et littéraires";"";"";" (Paris)";"1913-07-18";"18 juillet 1913 -- 1913/07/18 (Numéro 197). --  -- Appartient à l’ensemble documentaire : Pam1 -- Appartient à l’ensemble documentaire : MAEDIGen0 -- Appartient à l’ensemble documentaire : MAEDI001 -- Appartient à l’ensemble documentaire : GCFeTra -- Appartient à l’ensemble documentaire : GCGen1 -- Appartient à l’ensemble documentaire : EnPC000 -- Appartient à l’ensemble documentaire : EnPCthèm04";"200316";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb39294634r -- https://gallica.bnf.fr/ark:/12148/cb39294634r/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k484967b";"texte -- text -- publication en série imprimée -- printed serial";"Journal des débats politiques et littéraires";"";"";" (Paris)";"1913-07-04";"04 juillet 1913 -- 1913/07/04 (Numéro 184). --  -- Appartient à l’ensemble documentaire : Pam1 -- Appartient à l’ensemble documentaire : MAEDIGen0 -- Appartient à l’ensemble documentaire : MAEDI001 -- Appartient à l’ensemble documentaire : GCFeTra -- Appartient à l’ensemble documentaire : GCGen1 -- Appartient à l’ensemble documentaire : EnPC000 -- Appartient à l’ensemble documentaire : EnPCthèm04";"200316";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb39294634r -- https://gallica.bnf.fr/ark:/12148/cb39294634r/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k484956m";"texte -- text -- publication en série imprimée -- printed serial";"Journal des débats politiques et littéraires";"";"";" (Paris)";"1913-06-23";"23 juin 1913 -- 1913/06/23 (Numéro 173). --  -- Appartient à l’ensemble documentaire : Pam1 -- Appartient à l’ensemble documentaire : MAEDIGen0 -- Appartient à l’ensemble documentaire : MAEDI001 -- Appartient à l’ensemble documentaire : GCFeTra -- Appartient à l’ensemble documentaire : GCGen1 -- Appartient à l’ensemble documentaire : EnPC000 -- Appartient à l’ensemble documentaire : EnPCthèm04";"200316";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb39294634r -- https://gallica.bnf.fr/ark:/12148/cb39294634r/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k4853247";"texte -- text -- publication en série imprimée -- printed serial";"Journal des débats politiques et littéraires";"";"";" (Paris)";"1914-06-23";"23 juin 1914 -- 1914/06/23 (Numéro 173). --  -- Appartient à l’ensemble documentaire : Pam1 -- Appartient à l’ensemble documentaire : MAEDIGen0 -- Appartient à l’ensemble documentaire : MAEDI001 -- Appartient à l’ensemble documentaire : GCFeTra -- Appartient à l’ensemble documentaire : GCGen1 -- Appartient à l’ensemble documentaire : EnPC000 -- Appartient à l’ensemble documentaire : EnPCthèm04";"200316";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb39294634r -- https://gallica.bnf.fr/ark:/12148/cb39294634r/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k484905h";"texte -- text -- publication en série imprimée -- printed serial";"Journal des débats politiques et littéraires";"";"";" (Paris)";"1913-05-05";"05 mai 1913 -- 1913/05/05 (Numéro 124). --  -- Appartient à l’ensemble documentaire : Pam1 -- Appartient à l’ensemble documentaire : MAEDIGen0 -- Appartient à l’ensemble documentaire : MAEDI001 -- Appartient à l’ensemble documentaire : GCFeTra -- Appartient à l’ensemble documentaire : GCGen1 -- Appartient à l’ensemble documentaire : EnPC000 -- Appartient à l’ensemble documentaire : EnPCthèm04";"200316";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb39294634r -- https://gallica.bnf.fr/ark:/12148/cb39294634r/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k4849167";"texte -- text -- publication en série imprimée -- printed serial";"Journal des débats politiques et littéraires";"";"";" (Paris)";"1913-05-16";"16 mai 1913 -- 1913/05/16 (Numéro 135). --  -- Appartient à l’ensemble documentaire : Pam1 -- Appartient à l’ensemble documentaire : MAEDIGen0 -- Appartient à l’ensemble documentaire : MAEDI001 -- Appartient à l’ensemble documentaire : GCFeTra -- Appartient à l’ensemble documentaire : GCGen1 -- Appartient à l’ensemble documentaire : EnPC000 -- Appartient à l’ensemble documentaire : EnPCthèm04";"200316";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb39294634r -- https://gallica.bnf.fr/ark:/12148/cb39294634r/date"
